variable,OHF,OHF,OHF,OHF,OHF,GHG,GHG,GHG,GHG,GHG,OHFcomb,OHFcomb,OHFcomb,OHFcomb,OHFcomb,Ant,Ant,Ant,Ant,Ant,Nat,Nat,Nat,Nat,Nat,Tot,Tot,Tot,Tot,Tot
percentile,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50,5,17,83,95,50
Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,-0.025941892,-0.025166741,-0.023025046,-0.022249896,-0.024095894,0.23981672703382628,0.24059227286221585,0.24273505942045404,0.2435106052488436,0.24166366614133494,-0.016035448,-0.015260321,-0.013118689,-0.012343562,-0.014189505,0.065492367,0.066268027,0.068411129,0.06918679,0.067339578,0.076606903,0.077382266,0.079524548,0.080299911,0.078453407,0.057257703288087214,0.08332094,0.15533209770359235,0.1813953343000776,0.1193265187940824
1928,-0.036098848,-0.035323323,-0.033180594,-0.032405069,-0.034251959,0.24068159935245603,0.24145752377523877,0.24360135636698033,0.24437728078976306,0.24252944007110955,-0.015852347,-0.015076844,-0.012934176,-0.012158673,-0.01400551,0.076517613,0.077293648,0.079437786,0.080213821,0.078365717,0.081634445,0.082410147,0.084553364,0.085329066,0.083481756,0.066947895,0.093026507,0.16508014645359026,0.1911587585527741,0.12905332674876036
1929,-0.047484989,-0.046714094,-0.044584155,-0.04381326,-0.045649125,0.2572410339227531,0.2580123287739866,0.2601433701375413,0.2609146649887748,0.25907784945576395,-0.017325521,-0.01655465,-0.014424781,-0.013653911,-0.015489716,0.068269966,0.069041364,0.071172691,0.071944089,0.070107027,0.067480451,0.068251463,0.070381724,0.071152736,0.069316593,0.040606246663969614,0.066610459,0.13845853566260757,0.1644627478209486,0.10253449724245911
1930,-0.055005942,-0.054236303,-0.052109837,-0.051340197,-0.05317307,0.264831712,0.265601744,0.2677292947446972,0.2684993263233082,0.2666655192360281,-0.028282193,-0.027512586,-0.025386206,-0.024616599,-0.026449396,0.083720148,0.084490288,0.086618138,0.087388278,0.085554213,0.068007068,0.06877681,0.070903561,0.071673303,0.069840186,0.056026924,0.082040728,0.1539153059105729,0.17992910967114994,0.11797801697997556
1931,-0.049593154,-0.048823122,-0.04669557,-0.045925538,-0.047759346,0.2529070218905076,0.2536774310097485,0.25580602514907014,0.256576434,0.2547417280794093,-0.038462564,-0.037692576,-0.035565146,-0.034795157,-0.036628861,0.10400118164784544,0.10477169596953217,0.10690058077688036,0.1076710950985671,0.10583613837320627,0.074554029,0.075324149,0.077451945,0.078222065,0.076388047,0.083108159,0.1091293255688015,0.18102424682433593,0.2070454135368891,0.14507678619656872
1932,-0.052804545,-0.05203527,-0.049909809,-0.049140534,-0.050972539,0.26023763877162764,0.26100728387490335,0.2631337670839571,0.2639034121872328,0.2620705254794302,-0.039753763,-0.038984541,-0.036859224,-0.036090001,-0.037921882,0.11591295833176218,0.11668269393857145,0.11880942720353005,0.11957916281033931,0.11774606057105075,0.081183357,0.081952676,0.08407826,0.084847579,0.083015468,0.09540615,0.12139383650685431,0.1931962546638033,0.21918394142380748,0.1572950455853288
1933,-0.045744943,-0.044977629,-0.042857586,-0.042090271,-0.043917607,0.27498639596950625,0.2757540754357706,0.27787512770782996,0.2786428071740943,0.27681460157180027,-0.041129089,-0.040361833,-0.03824195,-0.037474694,-0.039301891,0.10797683756891274,0.10874459074688048,0.1108658466798147,0.11163359985778243,0.10980521871334759,0.095964994,0.096732331,0.098852438,0.099619775,0.097792385,0.079216327,0.10514400211832253,0.17678061045830873,0.2027082851227533,0.14096230628831563
1934,-0.030727297,-0.029957634,-0.0278311,-0.027061437,-0.028894367,0.28689718196596914,0.28766721588334576,0.2897947733625301,0.29056480727990674,0.28873099462293794,-0.034486753,-0.033717144,-0.031590761,-0.030821153,-0.032653953,0.11599687050528473,0.11676697603525099,0.11889473137557616,0.11966483690554242,0.11783085370541357,0.11799107671623688,0.11876077706887145,0.12088741292842542,0.12165711328105999,0.11982409499864843,0.09220036,0.11812136335908008,0.18973953900973584,0.21566054226991582,0.15393045118440796
1935,-0.021515591,-0.020756737,-0.018660068,-0.017901213,-0.019708402,0.3064785533306349,0.30723777741201275,0.309335468,0.31009469204468587,0.3082866226876604,-0.02102205,-0.020263237,-0.018166683,-0.017407871,-0.01921496,0.12119490523065224,0.12195420669667101,0.12405211105709668,0.12481141252311545,0.12300315887688384,0.12343356866955446,0.124192476,0.1262892923355139,0.12704819991785143,0.12524088429370295,0.099691556,0.12537712469543294,0.19634480803995302,0.2220303764676146,0.16086096636769298
1936,-0.018154771,-0.017395501,-0.015297683,-0.014538413,-0.016346592,0.31858755713875553,0.3193472096751293,0.3214460840219999,0.3222057365583737,0.3203966468485646,-0.010182862,-0.009423613,-0.007325855,-0.006566607,-0.008374734,0.1334899397126037,0.13424969669108577,0.13634885960505017,0.13710861658353224,0.13529927814806797,0.13005523226803462,0.1308145988014644,0.13291268293920666,0.13367204947263644,0.13186364087033553,0.11595329367571594,0.14160443307059722,0.21247699106470463,0.23812813045958592,0.17704071206765093
1937,-0.024676583,-0.023920122,-0.021830067,-0.021073607,-0.022875095,0.30287135609648885,0.30362821238657034,0.30571936087267204,0.30647621716275353,0.3046737866296212,-0.008364103,-0.007607654,-0.005517629,-0.004761179,-0.006562641,0.15966040278493665,0.1604173762705159,0.16250884856071934,0.16326582204629858,0.16146311241561762,0.13701422557477372,0.13777081182053053,0.13986121419048914,0.14061780043624594,0.13881601300550983,0.1535314100569849,0.17914285648845407,0.24990574520808195,0.27551719163955113,0.214524301
1938,-0.029458992,-0.028697285,-0.026592733,-0.025831026,-0.027645009,0.29076003910586223,0.2915221580355478,0.2936278468790192,0.2943899658087048,0.2925750024572835,-0.008853929,-0.008092235,-0.005987718,-0.005226024,-0.007039977,0.18312102099110916,0.18388325014245765,0.18598924352181712,0.1867514726731656,0.18493624683213739,0.1248185060970286,0.1255803316595916,0.12768520994717392,0.1284470355097369,0.12663277080338275,0.18429775965256567,0.20999625068031946,0.2809996383929274,0.3066981294206812,0.24549794453662344
1939,-0.046587726,-0.04582313,-0.043710598,-0.042946002,-0.044766864,0.28913536131898354,0.2899003928357047,0.2920141289819753,0.29277916049869646,0.290957261,-0.013852179,-0.013087597,-0.010975103,-0.010210521,-0.01203135,0.19892917600105875,0.19969430014970158,0.20180829223255614,0.20257341638119897,0.20075129619112886,0.12528989445644356,0.1260546139645271,0.12816748804999634,0.12893220755807988,0.12711105100726172,0.20486803451979085,0.2306540857069308,0.30189939688267486,0.3276854480698148,0.26627674129480283
1940,-0.064657475,-0.063891879,-0.061776585,-0.06101099,-0.062834232,0.2888269952017595,0.289593048,0.29170960476977825,0.2924756572713818,0.29065132623657064,-0.023184902,-0.022419327,-0.020304091,-0.019538517,-0.021361709,0.22097990654594923,0.22174602862298798,0.22386277792224973,0.22462889999928848,0.22280440327261886,0.12115399640151736,0.1219197192123147,0.12403536536271531,0.12480108817351265,0.12297754228751501,0.23795751181569358,0.2638553085081412,0.3354093658056172,0.3613071624980648,0.2996323371568792
1941,-0.07930438,-0.078513433,-0.076328096,-0.07553715,-0.077420765,0.30612216499679334,0.3069136382132456,0.30910043118842623,0.30989190440487846,0.3080070347008359,-0.030734995,-0.029944081,-0.027758834,-0.026967921,-0.028851458,0.23032489915772203,0.23111642051196668,0.23330334648892403,0.23409486784316869,0.23220988350044536,0.1181757703960784,0.11896686582207394,0.12115261498473728,0.12194371041073282,0.12005974040340561,0.25516490780512413,0.28194290417911816,0.35592890034740776,0.3827068967214018,0.31893590226326296
1942,-0.087782307,-0.086978874,-0.08475904,-0.083955607,-0.085868957,0.3274086703661965,0.3282126684175637,0.33043406675949427,0.3312380648108615,0.329323368,-0.032920024,-0.032116636,-0.029896923,-0.029093535,-0.03100678,0.23644914275769224,0.23725316885901293,0.23947464470148816,0.24027867080280885,0.23836390678025055,0.11929399855068823,0.12009756751768919,0.12231778032531793,0.12312134929231888,0.12120767392150356,0.2647689443495551,0.29209406745405886,0.3675917419278676,0.39491686503237133,0.3298429046909632
1943,-0.090450425,-0.089636089,-0.087386129,-0.086571793,-0.088511109,0.33621668,0.3370316091780978,0.33928320916186294,0.34009813819335477,0.3381574091699804,-0.036451594,-0.035637316,-0.033387513,-0.032573234,-0.034512414,0.24254369210655113,0.24335863111787148,0.2456102586753559,0.24642519768667626,0.2444844448966137,0.1251405839179256,0.12595503649259854,0.1282053200547466,0.12901977262941955,0.12708017827367257,0.2744716781735974,0.3022685894987376,0.3790697864989738,0.406866698,0.3406691879988557
1944,-0.086717033,-0.085901446,-0.083648029,-0.082832442,-0.084774738,0.3405926379001585,0.3414088220281428,0.3436638897683224,0.34448007389630675,0.3425363558982326,-0.034026637,-0.033211111,-0.030957864,-0.030142339,-0.032084488,0.2576188864025539,0.25843507507823915,0.2606901553832017,0.26150634405888695,0.25956261523072044,0.12448026198808293,0.12529596622954386,0.1275497080720811,0.12836541231354204,0.12642283715081248,0.3012683826188436,0.32923656567680837,0.4065109761914414,0.43447915924940617,0.3678737709341249
1945,-0.087190765,-0.086378287,-0.08413346,-0.083320982,-0.085255874,0.34751426820150755,0.34832732955874235,0.35057376927056794,0.35138683062780274,0.34945054941465514,-0.030279825,-0.029467405,-0.027222738,-0.026410318,-0.028345071,0.269274541,0.2700876256363358,0.2723341285379206,0.2731472127655934,0.2712108770871282,0.1225705390243661,0.1233831408263768,0.12562831081481818,0.12644091261682888,0.12450572582059749,0.3185072392866459,0.34650597764914437,0.423864811,0.45186354899806247,0.3851853941423542
1946,-0.096815124,-0.096001411,-0.093753171,-0.092939458,-0.094877291,0.3548375915646602,0.35565186947133043,0.35790167043649035,0.35871594834316056,0.3567767699539104,-0.029510106,-0.028696446,-0.026448351,-0.025634691,-0.027572398,0.2681991468279534,0.26901346723178676,0.27126338561396324,0.2720777060177966,0.270138426,0.11737927528724867,0.11819312508828261,0.12044174322318213,0.12125559302421607,0.11931743415573237,0.3097875824145149,0.3376371791288193,0.4145839426960265,0.4424335394103309,0.3761105609124229
1947,-0.110372689,-0.109568949,-0.107348262,-0.106544522,-0.108458605,0.3738642785191928,0.3746685547483821,0.3768907216790467,0.377694998,0.3757796382137144,-0.035855342,-0.03505164,-0.03283106,-0.032027358,-0.03394135,0.27074122108132315,0.2715455684081576,0.2737679317771722,0.2745722791040066,0.2726567500926649,0.10990115156977254,0.11070504622222188,0.1129261588792474,0.11373005353169674,0.11181560255073464,0.30577577648028864,0.3332374882608633,0.4091125490456875,0.43657426082626216,0.3711750186532754
1948,-0.120287217,-0.119489676,-0.11728612,-0.116488579,-0.118387898,0.38540972684592134,0.3862077792619516,0.38841275017063026,0.3892108025866605,0.38731026471629093,-0.042493059,-0.041695545,-0.039492062,-0.038694549,-0.040593804,0.26894856706729797,0.26974671936869754,0.2719519662545622,0.27275011855596176,0.27084934281162987,0.10147544856044988,0.10227316379871354,0.10447720310537534,0.105274918,0.10337518345204444,0.2947075479777368,0.32188451583385813,0.3969728462520834,0.42414981410820474,0.35942868104297077
1949,-0.123952896,-0.123170069,-0.121007167,-0.120224341,-0.122088618,0.39414664329746074,0.39492993981758673,0.3970941410717046,0.3978774375918306,0.39601204044464566,-0.040818956,-0.040036155,-0.037873322,-0.037090521,-0.038954738,0.2630972874823101,0.26388069533805947,0.26604520420602285,0.2668286120617722,0.26496294977204116,0.090112469,0.090895453,0.093058792,0.093841776,0.091977122,0.2758500727636033,0.30249476242499895,0.3761124401503366,0.4027571298117323,0.3393036012876678
1950,-0.121751939,-0.120977383,-0.118837334,-0.118062779,-0.119907359,0.4077321124827904,0.4085071184048843,0.410648413,0.4114234191565629,0.40957776581967664,-0.02915176,-0.028377235,-0.026237271,-0.025462746,-0.027307253,0.24747728457560925,0.2482523943748447,0.2503939762107166,0.251169086,0.24932318529278064,0.09062965,0.091404347,0.093544786,0.094319483,0.092474567,0.24424732045645214,0.27055340928694704,0.34323555324709787,0.36954164207759277,0.30689448126702246
1951,-0.120103512,-0.119338992,-0.11722667,-0.11646215,-0.118282831,0.4117280593965802,0.4124930045190922,0.41460650196347615,0.41537144708598817,0.4135497532412842,-0.024184065,-0.023419592,-0.021307397,-0.020542923,-0.022363494,0.24988736104268128,0.25065239372844417,0.25276613310478524,0.25353116579054813,0.2517092634166147,0.10617716539303501,0.10694180186590074,0.10905444652985352,0.10981908300271925,0.10799812419787713,0.24498989766300383,0.27089686689583914,0.34247626737175096,0.3683832366045863,0.30668656713379505
1952,-0.122664813,-0.121902195,-0.119795127,-0.11903251,-0.120848661,0.3993695656050136,0.4001326079396108,0.4022408480953459,0.4030038904299431,0.40118672801747834,-0.027409026,-0.026646464,-0.024539549,-0.023776987,-0.025593006,0.2592975729373279,0.26006069046354696,0.2621691383690177,0.2629322558952367,0.2611149144162823,0.092803429,0.093566134,0.095673445,0.096436151,0.09461979,0.25568831238609846,0.28147889770178836,0.35273673640239167,0.37852732171808157,0.317107817
1953,-0.129272048,-0.128507632,-0.126395599,-0.125631184,-0.127451616,0.3959025007043806,0.3966673535803693,0.3987805961533013,0.399545449,0.3977239748668353,-0.032751271,-0.031986918,-0.029875055,-0.029110701,-0.030930986,0.2723072335684833,0.2730721411678587,0.2751855349380321,0.2759504425374075,0.2741288380529454,0.059367961,0.060132447,0.062244676794364295,0.063009163,0.061188562,0.2737828033927485,0.2995575233581462,0.3707715270484755,0.3965462470138732,0.33516452520331086
1954,-0.129696368,-0.128938249,-0.12684361,-0.12608549,-0.127890929,0.4007789601861873,0.4015375201932443,0.4036333759470949,0.4043919359541519,0.4025854480701696,-0.038121132,-0.037363076,-0.035268611,-0.034510554,-0.036315843,0.2626547674963149,0.263413364,0.2655093223308995,0.26626791929675164,0.26446134339653327,0.050686312,0.051444497,0.053539315,0.0542975,0.052491906,0.25681216975925736,0.2824133749599582,0.3531479677736229,0.37874917297432376,0.31778067136679056
1955,-0.129903317,-0.129155658,-0.127089922,-0.126342263,-0.12812279,0.4046561695731157,0.40540426829687704,0.4074712201530133,0.40821931887677465,0.40643774422494516,-0.044761849,-0.044014243,-0.041948651,-0.041201045,-0.042981447,0.24815696230950834,0.24890509907936575,0.25097215605467227,0.2517202928245297,0.249938628,0.039907956,0.040655699,0.042721669,0.043469412,0.041688684087034744,0.2331848663879441,0.258549141,0.3286291074765586,0.35399338173073147,0.2935891240593378
1956,-0.132059852,-0.131316017,-0.129260846,-0.128517012,-0.130288432,0.4133497451746848,0.41409402593200184,0.41615042897620924,0.41689470973352627,0.41512222745410554,-0.038340742,-0.037596937,-0.035541847,-0.034798041,-0.036569392,0.23099398825536355,0.23173833594421467,0.23379492391597978,0.2345392716048309,0.23276662993009722,0.033253219,0.033997183534324904,0.036052712,0.036796675581967975,0.035024948,0.20362397732344562,0.22882927299588118,0.29846999155438425,0.3236752872268198,0.2636496322751327
1957,-0.123665433,-0.122924591,-0.120877688,-0.120136846,-0.121901139,0.42862615851925057,0.42936744854557674,0.43141558837953653,0.4321568784058627,0.43039151846255663,-0.016657531,-0.015916695,-0.013869811,-0.013128975,-0.014893253,0.24889927741355677,0.2496406773436206,0.25168912083501027,0.2524305207650741,0.25066489908931544,0.057352410402870646,0.058093432736484374,0.060140833,0.060881855,0.059117132843994114,0.22599567318297886,0.251024397,0.32017725946479914,0.34520598363815225,0.28560082841056555
1958,-0.111436602,-0.110696255,-0.108650721,-0.107910375,-0.109673488,0.4370781576375862,0.43781895455799713,0.43986573196991685,0.4406065288903278,0.438842343,0.002115015,0.002855364,0.004900904,0.005641253,0.003878134,0.2660537683034363,0.2667946952360012,0.268841832,0.2695827587964459,0.2678182635499411,0.093320181,0.094060728,0.096106815,0.096847362,0.095083772,0.24699099817740944,0.27192691929320745,0.3408233721256124,0.36575929324141043,0.30637514570940994
1959,-0.113638561,-0.112904311,-0.110875622,-0.110141372,-0.111889966,0.4302656130483342,0.43100031377599635,0.43303024777327437,0.4337649485009365,0.43201528077463536,0.006342639,0.007076888,0.009105574,0.009839822,0.008091231,0.2742061854450526,0.27494101054406883,0.27697128817197836,0.2777061132709946,0.2759561493580236,0.11238353281942182,0.11311797239670796,0.11514718485136655,0.11588162442865269,0.11413257862403725,0.2560225937954783,0.28079117131744624,0.34922526384787034,0.37399384136983826,0.3150082175826583
1960,-0.128332351,-0.127601542,-0.125582359,-0.12485155,-0.12659195,0.4421015985442409,0.4428328673265014,0.44485331906491865,0.44558458784717914,0.443843093,-0.002909253,-0.002178452,-0.00015929,0.000571511,-0.001168871,0.2702051605598399,0.270936538,0.27295729075916597,0.27368866841345607,0.271946914,0.12062675594012262,0.12135771396179962,0.12337730708742356,0.12410826510910056,0.12236751052461159,0.24367415390486258,0.2683299946550619,0.3364526022540417,0.36110844300424105,0.3023912984545518
1961,-0.121719785,-0.120993712,-0.118987614,-0.118261541,-0.119990663,0.4443521894450555,0.4450787203358004,0.4470860815644073,0.44781261245515225,0.4460824009501039,-0.014140726,-0.013414673,-0.011408631,-0.010682578,-0.012411652,0.2754233425475263,0.2761499566026373,0.2781575476092826,0.27888416166439356,0.27715375210595994,0.097275123,0.098001265,0.10000755083956392,0.10073369256940623,0.099004408,0.24199292066475664,0.26649908933399047,0.3342081619600208,0.3587143306292546,0.30035362564700563
1962,-0.117840423,-0.117115663,-0.115113195,-0.114388436,-0.116114429,0.45239194791935233,0.453117174,0.45512093043362256,0.45584615659851124,0.4541190522589318,-0.014267285,-0.013542555,-0.011540168,-0.010815437,-0.012541361,0.27340503048975506,0.27413031500276475,0.27613423256451597,0.27685951707752565,0.27513227378364036,0.085940263,0.08666503,0.088667519,0.089392286,0.087666274,0.22886581,0.2533176718187633,0.3208766972556987,0.345328559,0.287097185
1963,-0.120111632,-0.119387362,-0.117386248,-0.116661978,-0.118386805,0.46814520826620765,0.468869961,0.4708724082558433,0.47159716071547564,0.46987118449084164,-0.012968958,-0.012244721,-0.010243697,-0.00951946,-0.011244209,0.27104847613236416,0.27177326636268617,0.27377581825095376,0.2745006084812758,0.27277454230681997,0.021963574309779688,0.022687644814425312,0.024688208143913926,0.025412279,0.023687926,0.18674037278344713,0.21116072022118715,0.2786326739372953,0.3030530213750353,0.24489669707924122
1964,-0.135355706,-0.134633987,-0.132639922,-0.131918203,-0.133636955,0.47995754924750145,0.48067975255838746,0.48267515694345775,0.48339736025434377,0.4816774547509226,-0.01216837,-0.011446688,-0.009452723,-0.008731041,-0.010449706,0.23685122181609586,0.23757344166875782,0.23956889175798324,0.2402911116106452,0.23857116671337053,-0.051743183,-0.051021898,-0.049029031,-0.048307747,-0.050025465,0.077480632,0.10179503508567223,0.1689742708588824,0.19328867392306393,0.1353846529722773
1965,-0.131997269,-0.131278667,-0.129293213,-0.128574611,-0.13028594,0.4948992945580244,0.49561838410323844,0.4976051853406602,0.4983242748858743,0.49661178472194933,-0.005447041,-0.00472848,-0.002743141,-0.002024581,-0.003735811,0.2385238379405905,0.23924293790929596,0.24122976794632223,0.24194886791502768,0.2402363529278091,-0.095921559,-0.095203362,-0.093219029,-0.092500832,-0.094211196,0.052798179367528064,0.077057043,0.14408282509947412,0.16834168831769603,0.11056993384261204
1966,-0.138817123,-0.138096265,-0.136104577,-0.135383719,-0.137100421,0.5217276425694308,0.5224490019535324,0.524442075,0.5251634340038436,0.5234455382866372,-0.0148541,-0.014133282,-0.012141704,-0.011420885,-0.013137493,0.24694432203398264,0.24766569628189927,0.2496588100158874,0.25038018426380404,0.24866225314889334,-0.089419776,-0.088699179,-0.086708213,-0.085987616,-0.087703696,0.072494551,0.096792027,0.16392449627954875,0.18822197292536202,0.13035826173177156
1967,-0.132900458,-0.13218026,-0.130190393,-0.129470194,-0.131185326,0.5288746767435555,0.5295953789290024,0.5315866357949517,0.5323073379803986,0.5305910073619771,-0.02361844,-0.022898272,-0.020908492,-0.020188324,-0.021903382,0.2525924986951509,0.2533132316302158,0.25530457345547575,0.25602530639054066,0.25430890254284577,-0.060067719,-0.05934764,-0.057358106,-0.056638027,-0.058352873,0.10789060119765281,0.1321518283659202,0.1991841423314895,0.2234453694997569,0.16566798534870486
1968,-0.134086146,-0.133367333,-0.131381294,-0.13066248,-0.132374313,0.5480352021878048,0.5487545308440644,0.5507419927311616,0.5514613213874213,0.549748262,-0.018038037,-0.017319243,-0.015333259,-0.014614466,-0.016326251,0.24627852559268604,0.24699789446373188,0.24898546746186412,0.24970483633290996,0.247991681,-0.049564954,-0.048846246,-0.0468605,-0.046141792,-0.047853373,0.11217671727001743,0.13640462442788248,0.20334487720538164,0.22757278436324668,0.16987475081663206
1969,-0.130045994,-0.129328817,-0.1273473,-0.126630123,-0.128338058,0.5337064200008967,0.534424121,0.5364070845114952,0.5371247851766725,0.5354156025887846,-0.011909715,-0.011192553,-0.009211078,-0.008493916,-0.010201815,0.263561472,0.26427922236837276,0.26626232325793353,0.2669800735238823,0.26527077281315314,-0.056080665,-0.05536362,-0.053382467,-0.052665422,-0.054373044,0.1378979324829288,0.16207606306710431,0.22887878616023727,0.2530569167444128,0.1954774246136708
1970,-0.147835611,-0.147141383,-0.145223273,-0.144529045,-0.146182328,0.5253104673165012,0.5260052284623384,0.527924812,0.5286195729391352,0.5269650201278182,-0.014629889,-0.013935672,-0.012017594,-0.011323377,-0.012976633,0.27386117347509753,0.2745559805397306,0.2764756907415631,0.2771704978061962,0.27551583564064686,-0.036258478,-0.035564288,-0.033646282,-0.032952092,-0.034605285,0.16792536725290574,0.19176930927784497,0.2576486894470804,0.28149263147201964,0.2247089993624627
1971,-0.163523883,-0.162834044,-0.16092806,-0.160238221,-0.161881052,0.532144792,0.5328351829119242,0.5347426907505337,0.535433081,0.533788937,-0.029509113,-0.028819293,-0.02691336,-0.026223539,-0.027866326,0.2642208,0.2649112203685604,0.2668188101743567,0.2675092304639861,0.26586501527145856,-0.002973099,-0.002283215,-0.000377106,0.000312778,-0.001330161,0.1795321933508376,0.2033212263850146,0.26904889630975504,0.29283792934393205,0.23618506134738482
1972,-0.170092793,-0.169402501,-0.167495264,-0.166804971,-0.168448882,0.5468079024561803,0.5474987744465807,0.5494076122745355,0.5500984842649359,0.5484531933605581,-0.029303834,-0.028613561,-0.026706379,-0.026016106,-0.02765997,0.26603054241866175,0.26672144538349585,0.26863036879194624,0.26932127175678033,0.26767590708772104,0.024544241314515602,0.025234635714980413,0.027142154,0.027832548,0.026188394852795227,0.20959373092631495,0.23338382000605407,0.2991144077211061,0.3229044968008452,0.2662491138635801
1973,-0.174428607,-0.173738142,-0.171830428,-0.171139962,-0.172784285,0.556571305,0.5572623758430382,0.5591717642162166,0.5598628354672428,0.5582170700296274,-0.024109414,-0.023418977,-0.021511339,-0.020820901,-0.022465158,0.2816578559074969,0.2823489524574825,0.2842584107302173,0.28494950728020285,0.2833036815938499,0.032656179,0.033346741,0.035254721438946035,0.035945283,0.034300731139751406,0.2520771060741822,0.27584873648305575,0.3415283239989435,0.36529995440781704,0.3086885302409996
1974,-0.184866781,-0.184176868,-0.182270681,-0.181580768,-0.183223774,0.5722598389511973,0.5729503751589959,0.5748582852397135,0.5755488214475122,0.5739043301993547,-0.015638778,-0.014948902,-0.013042816,-0.01235294,-0.013995859,0.2684348449793106,0.26912539899387866,0.27103335827348474,0.2717239122880528,0.2700793786336817,0.013584117411937768,0.014274090854030419,0.016180446047030728,0.016870419,0.015227268450530573,0.23975920248267357,0.26350606798962417,0.32911723156837525,0.35286409707532584,0.2963116497789997
1975,-0.194150666,-0.19346281,-0.191562307,-0.190874452,-0.192512559,0.5968435967559458,0.5975320797213044,0.5994343168165415,0.6001227997819001,0.5984831982689229,-0.017867562,-0.017179754,-0.01527938,-0.014591571,-0.016229567,0.26626688983725444,0.26695538882677283,0.26885767019575724,0.26954616918527563,0.26790652951126503,-0.027006388,-0.026318586,-0.024418232,-0.02373043,-0.025368409,0.22117748668898685,0.24488747133437982,0.31039673530727896,0.33410671995267194,0.2776421033208294
1976,-0.206355852,-0.205671847,-0.203781982,-0.203097977,-0.204726915,0.6068697699184895,0.6075544070887986,0.609446018,0.6101306556536201,0.6085002127860548,-0.02996094,-0.029276986,-0.027387263,-0.026703309,-0.028332125,0.2595369532032237,0.2602216116456475,0.26211328181364024,0.26279794025606407,0.26116744672964387,-0.037520434,-0.036836446,-0.034946631,-0.034262643,-0.035891538,0.2098652121047735,0.23351759520727455,0.29886770957574527,0.32252009267824633,0.2661926523915099
1977,-0.210399802,-0.209716082,-0.207827005,-0.207143285,-0.208771544,0.6068612600632832,0.6075456305699731,0.6094365051887394,0.6101208756954293,0.6084910678793563,-0.03494583,-0.034262157,-0.032373209,-0.031689536,-0.033317683,0.29255831676255184,0.2932427268922311,0.29513371098710195,0.2958181211167812,0.2941882189396665,-0.027019657,-0.02633588,-0.024446645,-0.023762869,-0.025391263,0.2672100351963991,0.29087627428282303,0.3562646719027498,0.37993091098917375,0.3235704730927864
1978,-0.214033493,-0.213346401,-0.211448006,-0.210760914,-0.212397203,0.5947908389636041,0.5954786096860403,0.5973788788967909,0.5980666496192271,0.5964287442914156,-0.03820999,-0.037522933,-0.035624635,-0.034937578,-0.036573784,0.31295121609684884,0.31363904606615733,0.3155394789724255,0.316227309,0.3145892625192914,-0.003335503,-0.002648316,-0.000749659,-6.25E-05,-0.001698987,0.2999212544922898,0.323641769,0.389180127,0.4129006413286902,0.356410948
1979,-0.213219281,-0.212536313,-0.210649312,-0.209966343,-0.211592812,0.6062353791152759,0.6069190427060107,0.6088079641584159,0.6094916277491507,0.6078635034322133,-0.041046928,-0.040363981,-0.03847704,-0.037794093,-0.03942051,0.34827704310498575,0.34896079328666474,0.35084995398460705,0.35153370416628604,0.3499053736356359,0.001695836,0.002378937,0.004266302,0.004949403,0.00332262,0.3488640154499194,0.37248282072158645,0.43774016155924755,0.4613589668309146,0.405111491
1980,-0.225613299,-0.224929073,-0.223038597,-0.222354371,-0.223983835,0.6385664448807233,0.6392513938316142,0.641143867,0.6418288156079939,0.6401976302443586,-0.053055619,-0.05237141,-0.050480982,-0.049796773,-0.051426196,0.39454490725711366,0.3952299673952666,0.39712274742453246,0.3978078075626854,0.39617635740989954,0.010770014670697492,0.011454380284703802,0.013345241,0.014029607,0.012399810834949676,0.4048282110656487,0.42845744324051793,0.49374359298576564,0.5173728251606349,0.4611005181131418
1981,-0.244317072,-0.243633269,-0.241743964,-0.241060161,-0.242688616,0.6683227502702493,0.6690072832926717,0.6708986069326102,0.6715831399550325,0.6699529451126409,-0.059365544,-0.058681759,-0.056792502,-0.056108716,-0.05773713,0.44135058894568147,0.4420352546301842,0.44392694480751516,0.4446116104920179,0.4429810997188497,0.016954675,0.017638601771921003,0.019528251268923214,0.020212178363294697,0.018583427,0.45736844995093406,0.4809767975133923,0.5462052443286325,0.5698135918910907,0.5135910209210124
1982,-0.250536615,-0.249852017,-0.247960513,-0.247275914,-0.248906265,0.6861421762105806,0.6868275161960469,0.6887210694265491,0.6894064094120154,0.687774293,-0.055401611,-0.054717041,-0.052825614,-0.052141043,-0.053771327,0.44936824504998185,0.4500537163398235,0.45194763235639357,0.4526331036462352,0.45100067434810853,-0.020820047,-0.020135455,-0.018243969,-0.017559378,-0.019189712,0.43399047952203773,0.45762664010277376,0.5229319326174959,0.546568093,0.49027928636013485
1983,-0.248828073,-0.248144795,-0.24625694,-0.245573662,-0.247200867,0.7091639113308474,0.7098479328538474,0.711737843,0.712421865,0.7107928880527652,-0.055060734,-0.054377497,-0.052489751,-0.051806514,-0.053433624,0.48142917390600815,0.4821133211070219,0.4840035787457282,0.4846877259467419,0.48305844992637503,-0.0816224,-0.080939304,-0.07905195,-0.078368854,-0.079995627,0.4283391103902545,0.4519535562400847,0.5171988522571951,0.5408132981070253,0.4845762042486399
